customer_id,month,active_days,total_sessions
3990,2025-02-01,18,47
3990,2025-03-01,8,32
3990,2025-04-01,15,50
3990,2025-05-01,12,40
3990,2025-06-01,7,32
3990,2025-07-01,6,27
3991,2024-05-01,12,33
3991,2024-06-01,5,21
3991,2024-07-01,8,32
3991,2024-08-01,5,19
3991,2024-09-01,6,20
3991,2024-10-01,14,33
3991,2024-11-01,9,27
3992,2024-01-01,5,10
3992,2024-02-01,4,18
3992,2024-03-01,3,12
3992,2024-04-01,10,16
3992,2024-05-01,10,23
3992,2024-06-01,3,11
3992,2024-07-01,5,16
3992,2024-08-01,8,21
3992,2024-09-01,9,21
3992,2024-10-01,7,18
3992,2024-11-01,2,10
3992,2024-12-01,5,15
3992,2025-01-01,6,22
3993,2024-02-01,7,14
3993,2024-03-01,9,24
3993,2024-04-01,7,19
3993,2024-05-01,7,11
3993,2024-06-01,7,16
3993,2024-07-01,10,24
3993,2024-08-01,9,18
3993,2024-09-01,4,22
3993,2024-10-01,2,17
3993,2024-11-01,4,20
3993,2024-12-01,8,26
3993,2025-01-01,2,14
3993,2025-02-01,4,12
3993,2025-03-01,7,16
3993,2025-04-01,3,13
3993,2025-05-01,7,21
3993,2025-06-01,9,22
3993,2025-07-01,2,15
3994,2025-04-01,3,18
3994,2025-05-01,2,14
3994,2025-06-01,9,20
3994,2025-07-01,9,16
3995,2024-02-01,10,22
3995,2024-03-01,8,29
3996,2025-03-01,9,25
3997,2024-08-01,11,29
3997,2024-09-01,11,35
3997,2024-10-01,11,31
3997,2024-11-01,6,18
3997,2024-12-01,13,26
3998,2025-01-01,7,26
3998,2025-02-01,2,10
3998,2025-03-01,2,12
3998,2025-04-01,6,23
3998,2025-05-01,7,15
3998,2025-06-01,10,19
3998,2025-07-01,3,16
3999,2024-04-01,9,37
3999,2024-05-01,17,46
3999,2024-06-01,7,26
3999,2024-07-01,9,41
3999,2024-08-01,14,52
3999,2024-09-01,14,39
3999,2024-10-01,18,44
4000,2024-08-01,5,14
4000,2024-09-01,6,16
4001,2024-11-01,18,45
4001,2024-12-01,17,33
4001,2025-01-01,14,48
4001,2025-02-01,13,35
4001,2025-03-01,11,37
4001,2025-04-01,6,30
4001,2025-05-01,11,34
4001,2025-06-01,10,42
4001,2025-07-01,11,39
4002,2025-03-01,17,37
4002,2025-04-01,16,42
4002,2025-05-01,18,41
4003,2024-05-01,6,28
4003,2024-06-01,12,28
4003,2024-07-01,6,21
4003,2024-08-01,7,31
4003,2024-09-01,14,23
4003,2024-10-01,6,24
4003,2024-11-01,5,19
4003,2024-12-01,7,23
4003,2025-01-01,9,23
4003,2025-02-01,13,24
4004,2024-01-01,10,38
4004,2024-02-01,14,30
4004,2024-03-01,4,21
4004,2024-04-01,11,33
4004,2024-05-01,10,25
4004,2024-06-01,7,28
4004,2024-07-01,7,23
4005,2024-10-01,9,20
4005,2024-11-01,3,15
4005,2024-12-01,3,21
4005,2025-01-01,8,24
4006,2025-01-01,10,38
4006,2025-02-01,8,19
4006,2025-03-01,6,33
4006,2025-04-01,13,33
4006,2025-05-01,7,20
4006,2025-06-01,14,27
4006,2025-07-01,4,22
4007,2024-02-01,4,15
4008,2025-05-01,5,18
4008,2025-06-01,9,24
4008,2025-07-01,3,13
4009,2024-10-01,13,35
4009,2024-11-01,4,25
4009,2024-12-01,4,22
4009,2025-01-01,6,22
4009,2025-02-01,14,27
4009,2025-03-01,5,24
4010,2024-10-01,4,19
4010,2024-11-01,10,27
4010,2024-12-01,5,24
4010,2025-01-01,11,28
4010,2025-02-01,11,28
4010,2025-03-01,6,19
4010,2025-04-01,8,27
4011,2024-05-01,8,28
4011,2024-06-01,4,21
4011,2024-07-01,9,25
4011,2024-08-01,11,26
4011,2024-09-01,9,27
4011,2024-10-01,12,35
4011,2024-11-01,7,26
4011,2024-12-01,12,32
4011,2025-01-01,9,28
4011,2025-02-01,7,27
4011,2025-03-01,12,24
4011,2025-04-01,4,20
4011,2025-05-01,13,35
4011,2025-06-01,5,26
4011,2025-07-01,13,31
4012,2024-05-01,8,16
4012,2024-06-01,2,17
4012,2024-07-01,8,21
4012,2024-08-01,10,16
4012,2024-09-01,9,17
4012,2024-10-01,5,17
4012,2024-11-01,6,16
4012,2024-12-01,3,10
4012,2025-01-01,9,20
4012,2025-02-01,6,19
4013,2025-05-01,4,14
4013,2025-06-01,5,18
4013,2025-07-01,6,20
4014,2025-04-01,9,23
4015,2024-06-01,3,15
4015,2024-07-01,7,19
4015,2024-08-01,4,10
4015,2024-09-01,9,24
4016,2025-01-01,10,21
4016,2025-02-01,5,19
4016,2025-03-01,3,10
4016,2025-04-01,3,10
4017,2024-06-01,8,16
4017,2024-07-01,8,16
4017,2024-08-01,8,20
4017,2024-09-01,2,20
4017,2024-10-01,7,24
4017,2024-11-01,10,22
4018,2025-03-01,3,21
4019,2024-07-01,16,36
4019,2024-08-01,8,35
4019,2024-09-01,12,34
4019,2024-10-01,15,51
4019,2024-11-01,18,41
4019,2024-12-01,6,37
4019,2025-01-01,15,47
4019,2025-02-01,8,23
4019,2025-03-01,6,29
4019,2025-04-01,7,30
4019,2025-05-01,13,38
4019,2025-06-01,13,39
4019,2025-07-01,13,43
4020,2025-02-01,10,17
4020,2025-03-01,7,18
4020,2025-04-01,10,18
4020,2025-05-01,4,15
4020,2025-06-01,4,11
4020,2025-07-01,7,22
4021,2024-12-01,10,24
4021,2025-01-01,9,31
4021,2025-02-01,8,30
4021,2025-03-01,11,33
4021,2025-04-01,11,31
4022,2024-06-01,9,22
4022,2024-07-01,4,12
4022,2024-08-01,9,30
4022,2024-09-01,5,17
4023,2024-10-01,14,38
4023,2024-11-01,13,35
4023,2024-12-01,10,35
4023,2025-01-01,6,29
4023,2025-02-01,7,39
4023,2025-03-01,10,33
4023,2025-04-01,18,45
4023,2025-05-01,7,28
4023,2025-06-01,10,44
4023,2025-07-01,8,29
4024,2024-07-01,14,37
4024,2024-08-01,11,22
4024,2024-09-01,9,18
4024,2024-10-01,7,22
4024,2024-11-01,9,26
4025,2024-05-01,7,16
4025,2024-06-01,2,11
4026,2024-05-01,8,37
4027,2024-07-01,5,14
4027,2024-08-01,7,24
4027,2024-09-01,8,16
4027,2024-10-01,3,18
4027,2024-11-01,5,18
4027,2024-12-01,9,22
4027,2025-01-01,2,8
4027,2025-02-01,9,19
4027,2025-03-01,5,19
4027,2025-04-01,9,19
4028,2024-11-01,10,33
4028,2024-12-01,12,32
4028,2025-01-01,12,32
4029,2024-05-01,8,23
4029,2024-06-01,10,17
4029,2024-07-01,3,14
4029,2024-08-01,3,12
4029,2024-09-01,6,20
4029,2024-10-01,6,16
4029,2024-11-01,3,9
4029,2024-12-01,9,16
4030,2024-01-01,15,38
4030,2024-02-01,14,33
4030,2024-03-01,14,33
4030,2024-04-01,11,30
4030,2024-05-01,16,49
4030,2024-06-01,16,48
4030,2024-07-01,8,34
4030,2024-08-01,9,46
4030,2024-09-01,10,37
4030,2024-10-01,12,36
4030,2024-11-01,10,36
4030,2024-12-01,18,43
4030,2025-01-01,15,32
4030,2025-02-01,10,30
4030,2025-03-01,15,36
4030,2025-04-01,12,29
4030,2025-05-01,14,47
4030,2025-06-01,10,37
4030,2025-07-01,7,40
4031,2024-10-01,3,10
4031,2024-11-01,3,22
4031,2024-12-01,6,21
4031,2025-01-01,5,15
4031,2025-02-01,6,15
4031,2025-03-01,4,12
4031,2025-04-01,6,16
4032,2025-02-01,9,18
4033,2024-09-01,7,26
4033,2024-10-01,13,24
4033,2024-11-01,9,30
4033,2024-12-01,13,27
4033,2025-01-01,8,29
4033,2025-02-01,5,19
4033,2025-03-01,5,25
4033,2025-04-01,5,26
4033,2025-05-01,13,28
4033,2025-06-01,7,22
4033,2025-07-01,7,25
4034,2024-04-01,5,15
4034,2024-05-01,8,22
4034,2024-06-01,10,24
4034,2024-07-01,10,21
4034,2024-08-01,6,23
4034,2024-09-01,10,31
4034,2024-10-01,9,21
4034,2024-11-01,5,15
4034,2024-12-01,5,18
4034,2025-01-01,10,24
4035,2024-03-01,11,29
4035,2024-04-01,6,45
4035,2024-05-01,14,50
4036,2024-05-01,12,42
4036,2024-06-01,8,26
4036,2024-07-01,10,36
4036,2024-08-01,8,28
4036,2024-09-01,8,27
4037,2024-12-01,12,29
4037,2025-01-01,11,29
4037,2025-02-01,13,33
4038,2024-01-01,6,21
4038,2024-02-01,5,16
4039,2024-11-01,14,39
4039,2024-12-01,14,47
4039,2025-01-01,18,53
4039,2025-02-01,8,39
4039,2025-03-01,18,50
4039,2025-04-01,7,45
4039,2025-05-01,6,35
4039,2025-06-01,10,27
4039,2025-07-01,10,35
4040,2025-02-01,10,32
4040,2025-03-01,4,27
4040,2025-04-01,5,29
4040,2025-05-01,6,35
4040,2025-06-01,4,27
4040,2025-07-01,5,28
4041,2024-11-01,7,24
4042,2024-08-01,9,18
4042,2024-09-01,7,21
4042,2024-10-01,7,25
4042,2024-11-01,3,19
4042,2024-12-01,4,11
4042,2025-01-01,5,20
4042,2025-02-01,3,9
4042,2025-03-01,6,16
4042,2025-04-01,7,16
4042,2025-05-01,2,9
4042,2025-06-01,4,15
4042,2025-07-01,4,17
4043,2024-12-01,6,16
4043,2025-01-01,2,14
4043,2025-02-01,4,11
4044,2024-11-01,17,45
4044,2024-12-01,17,46
4044,2025-01-01,14,39
4044,2025-02-01,12,37
4044,2025-03-01,15,38
4044,2025-04-01,13,38
4044,2025-05-01,7,30
4044,2025-06-01,6,27
4044,2025-07-01,18,48
4045,2024-06-01,3,15
4045,2024-07-01,7,19
4045,2024-08-01,7,14
4045,2024-09-01,6,13
4045,2024-10-01,2,18
4045,2024-11-01,8,24
4045,2024-12-01,5,14
4046,2025-01-01,5,22
4046,2025-02-01,8,28
4046,2025-03-01,8,22
4046,2025-04-01,9,18
4046,2025-05-01,10,34
4046,2025-06-01,13,32
4046,2025-07-01,13,30
4047,2024-04-01,3,19
4047,2024-05-01,2,10
4047,2024-06-01,2,17
4047,2024-07-01,7,21
4047,2024-08-01,6,16
4047,2024-09-01,8,18
4048,2025-02-01,2,11
4048,2025-03-01,6,15
4048,2025-04-01,3,10
4048,2025-05-01,7,25
4048,2025-06-01,8,24
4049,2024-10-01,9,22
4049,2024-11-01,13,27
4049,2024-12-01,11,30
4049,2025-01-01,6,25
4049,2025-02-01,12,30
4049,2025-03-01,14,38
4049,2025-04-01,5,26
4049,2025-05-01,4,21
4049,2025-06-01,11,29
4050,2024-06-01,7,40
4050,2024-07-01,10,38
4050,2024-08-01,11,32
4050,2024-09-01,17,34
4050,2024-10-01,8,35
4050,2024-11-01,15,44
4050,2024-12-01,12,37
4050,2025-01-01,10,29
4050,2025-02-01,9,29
4050,2025-03-01,11,46
4051,2024-11-01,13,28
4051,2024-12-01,13,24
4051,2025-01-01,6,27
4052,2025-05-01,6,26
4052,2025-06-01,15,46
4052,2025-07-01,9,32
4053,2024-07-01,10,23
4053,2024-08-01,14,35
4053,2024-09-01,7,21
4053,2024-10-01,14,40
4053,2024-11-01,5,21
4053,2024-12-01,10,23
4053,2025-01-01,14,25
4053,2025-02-01,13,28
4053,2025-03-01,9,19
4053,2025-04-01,12,26
4053,2025-05-01,6,22
4054,2024-01-01,8,22
4054,2024-02-01,4,27
4054,2024-03-01,9,16
4054,2024-04-01,4,18
4054,2024-05-01,10,24
4054,2024-06-01,7,24
4054,2024-07-01,4,20
4055,2024-07-01,7,23
4055,2024-08-01,6,16
4055,2024-09-01,9,20
4055,2024-10-01,3,12
4055,2024-11-01,9,18
4055,2024-12-01,10,21
4056,2025-05-01,5,24
4056,2025-06-01,8,25
4056,2025-07-01,6,19
4057,2024-06-01,14,43
4057,2024-07-01,18,33
4057,2024-08-01,13,37
4057,2024-09-01,16,34
4057,2024-10-01,15,39
4057,2024-11-01,7,40
4058,2024-11-01,8,33
4058,2024-12-01,7,40
4059,2024-01-01,5,16
4059,2024-02-01,3,11
4059,2024-03-01,8,19
4059,2024-04-01,3,17
4059,2024-05-01,9,20
4059,2024-06-01,4,11
4059,2024-07-01,4,18
4059,2024-08-01,4,11
4059,2024-09-01,2,13
4059,2024-10-01,8,16
4059,2024-11-01,3,13
4059,2024-12-01,3,10
4059,2025-01-01,6,21
4059,2025-02-01,6,15
4060,2024-04-01,5,16
4060,2024-05-01,2,10
4060,2024-06-01,10,18
4061,2025-01-01,9,20
4061,2025-02-01,9,21
4061,2025-03-01,6,16
4061,2025-04-01,4,14
4061,2025-05-01,6,17
4061,2025-06-01,9,23
4061,2025-07-01,10,17
4062,2025-03-01,13,34
4062,2025-04-01,11,43
4063,2024-10-01,10,41
4063,2024-11-01,15,37
4063,2024-12-01,15,31
4063,2025-01-01,8,38
4063,2025-02-01,8,28
4063,2025-03-01,10,40
4063,2025-04-01,7,25
4063,2025-05-01,17,39
4063,2025-06-01,13,40
4064,2024-12-01,8,28
4064,2025-01-01,5,26
4065,2025-01-01,3,13
4065,2025-02-01,5,18
4065,2025-03-01,9,21
4066,2024-10-01,10,33
4066,2024-11-01,5,24
4066,2024-12-01,7,24
4066,2025-01-01,11,35
4067,2025-02-01,7,25
4067,2025-03-01,14,32
4068,2024-09-01,2,15
4068,2024-10-01,2,13
4068,2024-11-01,9,16
4068,2024-12-01,10,25
4069,2024-08-01,5,24
4070,2024-07-01,3,10
4070,2024-08-01,2,13
4070,2024-09-01,8,24
4070,2024-10-01,9,17
4071,2025-04-01,6,26
4072,2024-12-01,16,42
4072,2025-01-01,14,41
4072,2025-02-01,17,53
4072,2025-03-01,18,43
4072,2025-04-01,10,38
4072,2025-05-01,11,32
4072,2025-06-01,7,35
4072,2025-07-01,13,39
4073,2024-10-01,13,27
4073,2024-11-01,14,30
4073,2024-12-01,11,32
4073,2025-01-01,8,37
4073,2025-02-01,6,26
4073,2025-03-01,4,24
4074,2024-12-01,9,21
4074,2025-01-01,8,17
4074,2025-02-01,4,17
4074,2025-03-01,7,23
4074,2025-04-01,6,20
4075,2024-06-01,10,30
4075,2024-07-01,12,29
4075,2024-08-01,7,28
4075,2024-09-01,6,21
4075,2024-10-01,5,21
4075,2024-11-01,6,22
4075,2024-12-01,9,30
4075,2025-01-01,6,26
4075,2025-02-01,4,18
4075,2025-03-01,12,26
4076,2024-06-01,7,23
4076,2024-07-01,6,19
4076,2024-08-01,4,16
4076,2024-09-01,10,25
4077,2025-04-01,4,20
4078,2024-11-01,13,31
4078,2024-12-01,7,25
4078,2025-01-01,12,33
4078,2025-02-01,12,24
4078,2025-03-01,10,22
4078,2025-04-01,10,26
4078,2025-05-01,13,34
4078,2025-06-01,12,30
4078,2025-07-01,12,25
4079,2024-01-01,12,32
4079,2024-02-01,7,22
4079,2024-03-01,5,21
4079,2024-04-01,14,41
4079,2024-05-01,11,28
4079,2024-06-01,13,38
4079,2024-07-01,5,22
4080,2025-02-01,9,35
4080,2025-03-01,8,23
4080,2025-04-01,6,24
4080,2025-05-01,5,31
4080,2025-06-01,4,25
4080,2025-07-01,10,33
4081,2024-03-01,10,21
4081,2024-04-01,5,13
4081,2024-05-01,10,19
4081,2024-06-01,8,26
4081,2024-07-01,2,18
4081,2024-08-01,7,21
4081,2024-09-01,4,11
4081,2024-10-01,8,19
4081,2024-11-01,4,16
4081,2024-12-01,10,24
4081,2025-01-01,7,19
4081,2025-02-01,6,21
4081,2025-03-01,5,16
4081,2025-04-01,9,25
4081,2025-05-01,9,24
4081,2025-06-01,10,21
4081,2025-07-01,9,24
4082,2024-07-01,6,11
4082,2024-08-01,6,17
4082,2024-09-01,6,19
4083,2025-05-01,9,31
4083,2025-06-01,6,21
4083,2025-07-01,8,19
4084,2024-02-01,5,19
4084,2024-03-01,9,18
4084,2024-04-01,9,25
4084,2024-05-01,5,18
4085,2024-02-01,14,37
4085,2024-03-01,7,24
4086,2024-11-01,2,7
4087,2025-03-01,7,14
4088,2025-02-01,9,28
4088,2025-03-01,6,24
4088,2025-04-01,4,17
4088,2025-05-01,6,22
4089,2025-01-01,13,39
4090,2024-03-01,3,20
4090,2024-04-01,8,14
4090,2024-05-01,9,22
4090,2024-06-01,7,15
4090,2024-07-01,4,19
4090,2024-08-01,9,25
4090,2024-09-01,10,24
4090,2024-10-01,7,21
4090,2024-11-01,10,19
4090,2024-12-01,5,14
4090,2025-01-01,8,18
4090,2025-02-01,9,18
4090,2025-03-01,9,22
4091,2024-07-01,5,32
4091,2024-08-01,6,27
4091,2024-09-01,9,28
4091,2024-10-01,9,32
4091,2024-11-01,8,27
4091,2024-12-01,6,23
4092,2024-10-01,5,18
4092,2024-11-01,7,17
4092,2024-12-01,8,18
4092,2025-01-01,4,14
4092,2025-02-01,7,18
4093,2024-06-01,3,13
4093,2024-07-01,8,19
4093,2024-08-01,4,15
4093,2024-09-01,9,25
4093,2024-10-01,9,22
4094,2024-12-01,6,22
4094,2025-01-01,9,28
4094,2025-02-01,11,34
4094,2025-03-01,8,36
4094,2025-04-01,8,31
4094,2025-05-01,14,41
4094,2025-06-01,7,17
4094,2025-07-01,14,27
4095,2024-05-01,13,31
4095,2024-06-01,14,35
4095,2024-07-01,14,30
4095,2024-08-01,12,27
4095,2024-09-01,4,21
4095,2024-10-01,7,25
4095,2024-11-01,13,34
4096,2024-10-01,6,24
4096,2024-11-01,11,27
4096,2024-12-01,8,18
4096,2025-01-01,6,23
4096,2025-02-01,8,19
4096,2025-03-01,14,30
4097,2024-05-01,15,32
4097,2024-06-01,7,32
4097,2024-07-01,8,34
4097,2024-08-01,9,35
4097,2024-09-01,13,40
4097,2024-10-01,15,40
4097,2024-11-01,9,38
4097,2024-12-01,18,34
4097,2025-01-01,14,35
4097,2025-02-01,16,39
4097,2025-03-01,18,38
4097,2025-04-01,12,48
4097,2025-05-01,18,48
4097,2025-06-01,6,41
4097,2025-07-01,16,36
4098,2024-11-01,8,26
4098,2024-12-01,5,15
4099,2024-11-01,7,15
4099,2024-12-01,8,17
4099,2025-01-01,7,22
4099,2025-02-01,8,26
4099,2025-03-01,6,18
4099,2025-04-01,6,19
4099,2025-05-01,8,18
4099,2025-06-01,4,15
4099,2025-07-01,5,18
4100,2024-05-01,12,40
4100,2024-06-01,10,34
4100,2024-07-01,11,36
4100,2024-08-01,17,44
4100,2024-09-01,11,39
4100,2024-10-01,8,41
4100,2024-11-01,16,46
4100,2024-12-01,14,29
4100,2025-01-01,13,39
4100,2025-02-01,18,48
4100,2025-03-01,6,37
4100,2025-04-01,9,32
4100,2025-05-01,8,28
4100,2025-06-01,7,29
4100,2025-07-01,14,35
4101,2025-03-01,7,16
4101,2025-04-01,3,23
4101,2025-05-01,2,12
4101,2025-06-01,10,25
4101,2025-07-01,9,23
4102,2024-02-01,5,19
4102,2024-03-01,5,24
4102,2024-04-01,12,31
4102,2024-05-01,10,33
4103,2025-02-01,10,27
4103,2025-03-01,11,25
4103,2025-04-01,4,23
4103,2025-05-01,11,31
4103,2025-06-01,9,24
4103,2025-07-01,10,30
4104,2024-01-01,5,20
4104,2024-02-01,3,15
4104,2024-03-01,7,17
4104,2024-04-01,9,21
4104,2024-05-01,4,15
4105,2024-07-01,7,28
4106,2024-12-01,8,19
4106,2025-01-01,9,19
4106,2025-02-01,10,23
4106,2025-03-01,7,17
4106,2025-04-01,9,29
4107,2025-03-01,2,17
4107,2025-04-01,3,13
4107,2025-05-01,3,14
4107,2025-06-01,9,22
4107,2025-07-01,8,19
4108,2024-04-01,5,18
4109,2024-06-01,13,29
4109,2024-07-01,15,40
4109,2024-08-01,16,45
4109,2024-09-01,10,33
4109,2024-10-01,17,52
4109,2024-11-01,10,28
4109,2024-12-01,6,32
4109,2025-01-01,14,48
4109,2025-02-01,13,43
4109,2025-03-01,18,44
4109,2025-04-01,15,37
4109,2025-05-01,13,24
4109,2025-06-01,14,39
4109,2025-07-01,6,25
4110,2024-05-01,7,13
4110,2024-06-01,2,19
4110,2024-07-01,8,19
4110,2024-08-01,6,15
4110,2024-09-01,6,20
4110,2024-10-01,7,19
4110,2024-11-01,2,15
4110,2024-12-01,8,25
4110,2025-01-01,7,21
4110,2025-02-01,9,13
4110,2025-03-01,8,17
4110,2025-04-01,5,16
4110,2025-05-01,9,17
4110,2025-06-01,7,18
4110,2025-07-01,7,27
4111,2024-10-01,13,29
4111,2024-11-01,13,28
4111,2024-12-01,14,29
4111,2025-01-01,7,32
4111,2025-02-01,14,25
4111,2025-03-01,6,25
4111,2025-04-01,6,25
4111,2025-05-01,4,18
4111,2025-06-01,11,31
4111,2025-07-01,6,19
4112,2024-07-01,12,28
4112,2024-08-01,8,36
4112,2024-09-01,10,28
4112,2024-10-01,14,36
4112,2024-11-01,15,43
4112,2024-12-01,16,43
4112,2025-01-01,16,43
4113,2025-04-01,4,14
4113,2025-05-01,6,23
4114,2024-05-01,9,24
4114,2024-06-01,10,37
4114,2024-07-01,4,27
4115,2025-02-01,13,32
4115,2025-03-01,6,34
4115,2025-04-01,5,28
4115,2025-05-01,14,35
4115,2025-06-01,7,25
4115,2025-07-01,12,24
4116,2025-03-01,6,20
4116,2025-04-01,6,17
4116,2025-05-01,8,17
4117,2024-04-01,12,29
4117,2024-05-01,9,23
4117,2024-06-01,10,30
4117,2024-07-01,13,28
4117,2024-08-01,4,23
4117,2024-09-01,8,24
4117,2024-10-01,12,26
4117,2024-11-01,6,25
4117,2024-12-01,11,33
4117,2025-01-01,13,32
4117,2025-02-01,7,26
4117,2025-03-01,9,31
4117,2025-04-01,10,26
4118,2025-04-01,4,22
4118,2025-05-01,11,25
4118,2025-06-01,12,25
4118,2025-07-01,7,24
4119,2025-01-01,11,36
4119,2025-02-01,9,28
4119,2025-03-01,8,30
4119,2025-04-01,11,43
4119,2025-05-01,16,40
4120,2024-12-01,16,44
4120,2025-01-01,18,46
4120,2025-02-01,18,48
4120,2025-03-01,7,29
4120,2025-04-01,14,32
4120,2025-05-01,15,40
4120,2025-06-01,7,41
4120,2025-07-01,7,40
4121,2024-05-01,15,43
4121,2024-06-01,7,25
4121,2024-07-01,17,48
4121,2024-08-01,16,34
4121,2024-09-01,17,49
4121,2024-10-01,13,36
4121,2024-11-01,18,44
4121,2024-12-01,8,36
4121,2025-01-01,17,38
4121,2025-02-01,16,44
4121,2025-03-01,15,38
4121,2025-04-01,13,32
4121,2025-05-01,14,49
4121,2025-06-01,11,39
4121,2025-07-01,8,33
4122,2024-11-01,7,38
4122,2024-12-01,16,43
4122,2025-01-01,6,32
4122,2025-02-01,6,35
4122,2025-03-01,16,40
4122,2025-04-01,8,30
4122,2025-05-01,8,36
4122,2025-06-01,7,34
4123,2025-02-01,11,25
4123,2025-03-01,10,28
4123,2025-04-01,13,28
4123,2025-05-01,8,28
4123,2025-06-01,12,31
4124,2024-11-01,9,27
4124,2024-12-01,14,28
4124,2025-01-01,9,33
4124,2025-02-01,12,23
4125,2025-05-01,10,30
4125,2025-06-01,11,31
4126,2024-04-01,6,28
4127,2025-01-01,10,32
4127,2025-02-01,14,38
4127,2025-03-01,10,37
4127,2025-04-01,8,31
4127,2025-05-01,18,46
4127,2025-06-01,16,36
4127,2025-07-01,12,31
4128,2024-07-01,9,16
4128,2024-08-01,6,15
4128,2024-09-01,6,9
4128,2024-10-01,7,15
4128,2024-11-01,8,18
4128,2024-12-01,7,23
4128,2025-01-01,2,14
4128,2025-02-01,4,11
4128,2025-03-01,3,13
4129,2024-02-01,12,29
4129,2024-03-01,4,18
4129,2024-04-01,11,32
4129,2024-05-01,13,27
4129,2024-06-01,6,25
4129,2024-07-01,9,26
4129,2024-08-01,9,32
4129,2024-09-01,11,25
4129,2024-10-01,13,33
4129,2024-11-01,9,26
4129,2024-12-01,6,20
4130,2024-09-01,11,28
4130,2024-10-01,10,31
4130,2024-11-01,6,18
4130,2024-12-01,13,27
4130,2025-01-01,11,29
4130,2025-02-01,14,31
4131,2024-10-01,7,34
4132,2024-12-01,7,20
4133,2025-04-01,11,33
4133,2025-05-01,4,16
4133,2025-06-01,10,29
4133,2025-07-01,9,22
4134,2024-03-01,12,32
4134,2024-04-01,9,22
4134,2024-05-01,12,25
4134,2024-06-01,13,33
4134,2024-07-01,12,27
4134,2024-08-01,12,27
4134,2024-09-01,6,27
4134,2024-10-01,6,22
4135,2024-04-01,4,16
4135,2024-05-01,8,21
4135,2024-06-01,7,25
4136,2024-07-01,7,20
4136,2024-08-01,7,22
4136,2024-09-01,6,24
4136,2024-10-01,9,27
4136,2024-11-01,12,28
4137,2024-09-01,6,23
4137,2024-10-01,11,25
4137,2024-11-01,6,22
4137,2024-12-01,9,26
4137,2025-01-01,7,30
4137,2025-02-01,9,25
4137,2025-03-01,13,31
4137,2025-04-01,9,31
4137,2025-05-01,14,31
4137,2025-06-01,10,26
4137,2025-07-01,13,32
4138,2024-10-01,12,30
4138,2024-11-01,8,29
4138,2024-12-01,14,31
4139,2024-07-01,5,12
4139,2024-08-01,8,17
4139,2024-09-01,7,15
4139,2024-10-01,5,19
4139,2024-11-01,10,19
4140,2024-11-01,10,28
4141,2025-05-01,9,35
4141,2025-06-01,6,21
4141,2025-07-01,7,21
4142,2025-02-01,3,12
4142,2025-03-01,8,18
4142,2025-04-01,6,18
4142,2025-05-01,2,10
4142,2025-06-01,2,14
4142,2025-07-01,2,10
4143,2025-05-01,4,13
4143,2025-06-01,5,16
4143,2025-07-01,8,19
4144,2024-03-01,17,50
4144,2024-04-01,17,39
4144,2024-05-01,7,35
4144,2024-06-01,11,37
4144,2024-07-01,13,43
4144,2024-08-01,6,30
4144,2024-09-01,7,31
4144,2024-10-01,15,40
4144,2024-11-01,7,36
4144,2024-12-01,17,37
4144,2025-01-01,10,39
4145,2024-09-01,4,22
4145,2024-10-01,13,23
4145,2024-11-01,7,25
4145,2024-12-01,7,16
4145,2025-01-01,9,29
4145,2025-02-01,11,25
4145,2025-03-01,10,24
4145,2025-04-01,5,24
4145,2025-05-01,4,25
4145,2025-06-01,10,27
4145,2025-07-01,5,21
4146,2024-12-01,11,25
4146,2025-01-01,6,25
4146,2025-02-01,13,33
4146,2025-03-01,14,28
4147,2024-02-01,9,23
4147,2024-03-01,6,18
4148,2024-07-01,6,15
4148,2024-08-01,6,21
4148,2024-09-01,9,17
4148,2024-10-01,6,19
4148,2024-11-01,8,21
4148,2024-12-01,6,22
4148,2025-01-01,2,15
4148,2025-02-01,7,23
4148,2025-03-01,8,17
4148,2025-04-01,5,23
4148,2025-05-01,2,13
4149,2024-02-01,6,15
4149,2024-03-01,4,12
4149,2024-04-01,9,33
4149,2024-05-01,6,15
4149,2024-06-01,3,14
4149,2024-07-01,7,15
4150,2025-03-01,10,26
4151,2024-04-01,12,28
4151,2024-05-01,11,30
4151,2024-06-01,8,30
4151,2024-07-01,11,29
4151,2024-08-01,10,24
4151,2024-09-01,10,30
4151,2024-10-01,6,27
4151,2024-11-01,14,31
4151,2024-12-01,13,32
4151,2025-01-01,6,21
4151,2025-02-01,7,24
4151,2025-03-01,8,22
4151,2025-04-01,13,39
4151,2025-05-01,8,17
4151,2025-06-01,11,30
4151,2025-07-01,9,30
4152,2024-05-01,9,35
4152,2024-06-01,7,26
4152,2024-07-01,12,27
4152,2024-08-01,5,22
4152,2024-09-01,7,26
4152,2024-10-01,14,32
4152,2024-11-01,8,30
4153,2024-11-01,12,29
4154,2024-01-01,9,17
4154,2024-02-01,3,11
4154,2024-03-01,10,22
4154,2024-04-01,6,13
4154,2024-05-01,8,16
4155,2024-01-01,6,24
4155,2024-02-01,10,30
4155,2024-03-01,8,26
4155,2024-04-01,10,30
4156,2024-04-01,6,26
4156,2024-05-01,8,17
4157,2024-05-01,6,19
4157,2024-06-01,4,15
4157,2024-07-01,6,22
4157,2024-08-01,10,21
4157,2024-09-01,9,22
4157,2024-10-01,2,13
4157,2024-11-01,10,20
4157,2024-12-01,4,13
