customer_id,signup_date,plan,region,acquisition_channel
3817,2024-02-29,Standard,West,Organic
3818,2024-01-06,Standard,South,Organic
3819,2025-02-10,Basic,South,Social Ads
3820,2024-08-04,Standard,West,Organic
3821,2024-01-26,Basic,Central,Organic
3822,2024-01-05,Basic,North,Organic
3823,2025-01-24,Premium,Central,Paid Search
3824,2025-03-23,Basic,South,Organic
3825,2024-05-25,Basic,North,Organic
3826,2025-01-22,Premium,East,Partnership
3827,2024-09-05,Basic,East,Partnership
3828,2025-04-06,Standard,Central,Organic
3829,2024-01-13,Basic,Central,Social Ads
3830,2025-01-18,Basic,North,Paid Search
3831,2025-02-02,Basic,North,Organic
3832,2024-01-19,Basic,Central,Organic
3833,2025-05-05,Basic,South,Paid Search
3834,2025-02-22,Standard,East,Organic
3835,2024-12-02,Standard,North,Organic
3836,2025-02-22,Premium,South,Social Ads
3837,2024-05-01,Basic,Central,Paid Search
3838,2025-03-07,Standard,West,Social Ads
3839,2024-02-13,Standard,North,Organic
3840,2024-11-12,Premium,West,Paid Search
3841,2025-01-15,Basic,South,Organic
3842,2024-05-24,Standard,East,Paid Search
3843,2024-11-22,Premium,South,Social Ads
3844,2024-12-28,Basic,East,Social Ads
3845,2024-02-19,Premium,South,Organic
3846,2024-03-05,Basic,North,Social Ads
3847,2024-12-20,Standard,North,Referral
3848,2024-06-12,Premium,West,Paid Search
3849,2024-05-20,Standard,South,Organic
3850,2024-05-07,Basic,South,Social Ads
3851,2025-02-01,Basic,West,Organic
3852,2025-04-07,Premium,Central,Referral
3853,2024-07-05,Standard,South,Paid Search
3854,2024-07-08,Basic,South,Organic
3855,2025-01-22,Standard,South,Organic
3856,2025-03-04,Standard,Central,Organic
3857,2024-10-10,Basic,North,Referral
3858,2024-08-24,Basic,West,Organic
3859,2024-07-12,Basic,Central,Paid Search
3860,2024-10-13,Standard,East,Referral
3861,2024-05-15,Standard,East,Organic
3862,2024-06-19,Standard,Central,Organic
3863,2024-06-07,Premium,Central,Paid Search
3864,2024-07-19,Premium,North,Paid Search
3865,2025-05-01,Standard,East,Organic
3866,2025-05-18,Basic,West,Organic
3867,2025-01-05,Standard,South,Paid Search
3868,2024-04-12,Basic,South,Referral
3869,2024-05-04,Standard,North,Organic
3870,2024-11-08,Standard,North,Organic
3871,2025-04-02,Basic,East,Organic
3872,2024-08-17,Premium,West,Social Ads
3873,2024-07-15,Basic,West,Organic
3874,2025-02-26,Standard,Central,Referral
3875,2024-06-19,Basic,North,Organic
3876,2025-01-16,Premium,South,Referral
3877,2024-06-21,Basic,South,Paid Search
3878,2025-03-28,Basic,East,Social Ads
3879,2024-12-15,Basic,South,Organic
3880,2025-05-08,Basic,West,Social Ads
3881,2024-01-04,Basic,West,Organic
3882,2024-04-02,Standard,North,Organic
3883,2024-01-06,Basic,East,Organic
3884,2024-10-14,Basic,South,Referral
3885,2024-05-25,Basic,North,Social Ads
3886,2025-02-27,Premium,Central,Paid Search
3887,2025-04-01,Standard,Central,Paid Search
3888,2024-07-20,Standard,South,Organic
3889,2024-07-30,Standard,South,Referral
3890,2024-01-06,Basic,South,Social Ads
3891,2025-01-10,Basic,West,Social Ads
3892,2025-03-22,Basic,South,Paid Search
3893,2024-04-15,Premium,Central,Partnership
3894,2025-02-04,Premium,South,Referral
3895,2024-04-05,Standard,East,Social Ads
3896,2025-01-22,Basic,Central,Organic
3897,2025-03-27,Basic,East,Paid Search
3898,2025-02-19,Basic,Central,Paid Search
3899,2025-05-18,Standard,North,Organic
3900,2025-03-29,Basic,Central,Organic
3901,2024-10-17,Premium,Central,Organic
3902,2024-07-11,Basic,East,Paid Search
3903,2024-05-29,Premium,East,Organic
3904,2025-05-29,Standard,Central,Organic
3905,2025-01-27,Standard,Central,Social Ads
3906,2024-11-11,Standard,West,Paid Search
3907,2024-03-16,Standard,North,Organic
3908,2024-09-26,Standard,North,Organic
3909,2024-08-12,Standard,South,Referral
3910,2024-04-22,Standard,Central,Social Ads
3911,2024-09-07,Premium,Central,Organic
3912,2024-08-20,Standard,Central,Referral
3913,2024-03-23,Standard,Central,Organic
3914,2024-05-04,Premium,North,Partnership
3915,2024-06-23,Basic,East,Organic
3916,2024-03-09,Basic,West,Organic
3917,2024-02-16,Standard,East,Organic
3918,2024-09-12,Standard,East,Organic
3919,2024-01-30,Premium,North,Paid Search
3920,2024-10-07,Basic,West,Social Ads
3921,2024-08-24,Standard,Central,Referral
3922,2024-09-04,Standard,North,Organic
3923,2025-01-02,Basic,North,Organic
3924,2025-05-09,Standard,West,Organic
3925,2024-01-25,Premium,South,Organic
3926,2025-05-04,Basic,North,Social Ads
3927,2025-05-08,Standard,East,Organic
3928,2024-11-09,Standard,East,Social Ads
3929,2025-01-09,Basic,Central,Paid Search
3930,2024-01-25,Basic,North,Organic
3931,2024-11-29,Premium,Central,Paid Search
3932,2024-12-20,Basic,North,Organic
3933,2024-04-25,Basic,West,Organic
3934,2024-02-17,Basic,North,Social Ads
3935,2024-04-08,Standard,South,Paid Search
3936,2025-04-03,Standard,East,Organic
3937,2025-02-08,Standard,West,Social Ads
3938,2024-08-01,Basic,East,Organic
3939,2025-05-17,Premium,Central,Social Ads
3940,2025-03-23,Basic,West,Paid Search
3941,2024-09-14,Basic,South,Paid Search
3942,2024-04-30,Standard,East,Referral
3943,2024-02-23,Basic,North,Social Ads
3944,2024-11-26,Premium,North,Organic
3945,2024-08-28,Premium,North,Organic
3946,2025-04-27,Basic,West,Referral
3947,2024-07-05,Premium,South,Organic
3948,2024-09-18,Standard,South,Paid Search
3949,2024-12-29,Premium,South,Social Ads
3950,2025-05-05,Basic,East,Paid Search
3951,2025-03-06,Standard,West,Social Ads
3952,2024-08-26,Basic,North,Social Ads
3953,2024-10-30,Premium,East,Social Ads
3954,2024-10-24,Basic,South,Social Ads
3955,2024-03-16,Standard,North,Social Ads
3956,2024-11-28,Basic,West,Organic
3957,2025-04-18,Basic,Central,Paid Search
3958,2024-10-09,Standard,South,Social Ads
3959,2024-03-12,Premium,South,Referral
3960,2024-09-19,Standard,South,Organic
3961,2024-01-12,Premium,South,Organic
3962,2024-05-20,Basic,North,Referral
3963,2024-01-17,Standard,West,Paid Search
3964,2024-03-03,Standard,East,Organic
3965,2024-09-09,Basic,North,Social Ads
3966,2025-04-09,Standard,West,Partnership
3967,2025-01-10,Standard,East,Social Ads
3968,2024-03-30,Standard,South,Social Ads
3969,2024-06-23,Standard,West,Organic
3970,2024-03-16,Standard,South,Referral
3971,2025-02-03,Basic,West,Paid Search
3972,2024-03-11,Basic,Central,Referral
3973,2024-06-28,Standard,South,Organic
3974,2024-05-03,Basic,South,Organic
3975,2025-01-15,Basic,South,Paid Search
3976,2024-10-19,Basic,North,Organic
3977,2024-07-13,Standard,East,Social Ads
3978,2024-08-15,Basic,South,Partnership
3979,2025-03-06,Standard,South,Social Ads
3980,2025-03-11,Standard,North,Referral
3981,2025-04-05,Basic,North,Paid Search
3982,2024-01-21,Standard,Central,Social Ads
3983,2024-03-04,Standard,West,Referral
3984,2024-06-13,Standard,South,Social Ads
3985,2024-01-27,Standard,West,Paid Search
3986,2024-11-06,Basic,North,Paid Search
3987,2024-10-11,Standard,North,Social Ads
3988,2024-10-07,Basic,Central,Organic
3989,2024-06-12,Premium,East,Social Ads
3990,2024-08-11,Premium,North,Partnership
3991,2024-05-25,Standard,South,Paid Search
3992,2024-01-30,Basic,Central,Social Ads
3993,2024-02-14,Basic,East,Social Ads
3994,2025-04-15,Basic,Central,Social Ads
3995,2024-02-03,Standard,North,Paid Search
3996,2025-03-02,Basic,East,Referral
3997,2024-08-08,Standard,West,Organic
3998,2025-01-01,Basic,East,Organic
3999,2024-04-25,Premium,South,Referral
4000,2024-08-26,Basic,West,Social Ads
4001,2024-11-30,Premium,West,Referral
4002,2025-03-16,Premium,South,Organic
4003,2024-05-27,Standard,West,Organic
4004,2024-01-09,Standard,North,Referral
4005,2024-10-14,Basic,East,Organic
4006,2025-01-22,Standard,East,Social Ads
4007,2024-02-19,Basic,South,Social Ads
4008,2025-05-31,Basic,North,Social Ads
4009,2024-10-04,Standard,West,Organic
4010,2024-10-26,Standard,East,Social Ads
4011,2024-05-14,Standard,East,Referral
4012,2024-05-26,Basic,East,Organic
4013,2025-05-04,Basic,East,Organic
4014,2025-04-22,Basic,Central,Organic
4015,2024-06-07,Basic,South,Organic
4016,2025-01-18,Basic,West,Referral
4017,2024-06-11,Basic,West,Referral
4018,2025-03-16,Basic,South,Partnership
4019,2024-07-07,Premium,North,Paid Search
4020,2025-02-18,Basic,South,Social Ads
4021,2024-12-04,Standard,East,Organic
4022,2024-06-29,Basic,East,Social Ads
4023,2024-10-14,Premium,South,Social Ads
4024,2024-07-05,Standard,South,Referral
4025,2024-05-17,Basic,West,Referral
4026,2024-05-09,Standard,West,Referral
4027,2024-07-12,Basic,Central,Referral
4028,2024-11-11,Standard,Central,Referral
4029,2024-05-23,Basic,East,Organic
4030,2024-01-16,Premium,Central,Referral
4031,2024-10-28,Basic,Central,Paid Search
4032,2025-02-26,Basic,North,Organic
4033,2024-09-01,Standard,South,Organic
4034,2024-04-16,Basic,West,Social Ads
4035,2024-03-28,Premium,Central,Organic
4036,2024-05-08,Standard,West,Paid Search
4037,2024-12-06,Standard,Central,Social Ads
4038,2024-01-04,Basic,Central,Referral
4039,2024-11-22,Premium,East,Social Ads
4040,2025-02-13,Standard,North,Paid Search
4041,2024-11-01,Basic,South,Organic
4042,2024-08-12,Basic,South,Organic
4043,2024-12-13,Basic,East,Organic
4044,2024-11-16,Premium,East,Organic
4045,2024-06-29,Basic,South,Partnership
4046,2025-01-20,Standard,South,Paid Search
4047,2024-04-17,Basic,North,Organic
4048,2025-02-13,Basic,Central,Organic
4049,2024-10-22,Standard,North,Paid Search
4050,2024-06-19,Premium,South,Paid Search
4051,2024-11-26,Standard,Central,Organic
4052,2025-05-07,Premium,South,Partnership
4053,2024-07-13,Standard,North,Organic
4054,2024-01-12,Basic,North,Organic
4055,2024-07-13,Basic,North,Organic
4056,2025-05-04,Standard,Central,Paid Search
4057,2024-06-30,Premium,West,Organic
4058,2024-11-11,Premium,West,Organic
4059,2024-01-30,Basic,South,Organic
4060,2024-04-05,Basic,Central,Paid Search
4061,2025-01-15,Basic,East,Organic
4062,2025-03-19,Premium,West,Organic
4063,2024-10-24,Premium,Central,Organic
4064,2024-12-26,Standard,Central,Organic
4065,2025-01-08,Basic,West,Paid Search
4066,2024-10-29,Standard,Central,Organic
4067,2025-02-24,Standard,Central,Organic
4068,2024-09-02,Basic,West,Paid Search
4069,2024-08-24,Standard,North,Organic
4070,2024-07-03,Basic,South,Organic
4071,2025-04-12,Basic,East,Organic
4072,2024-12-28,Premium,South,Referral
4073,2024-10-09,Standard,North,Social Ads
4074,2024-12-01,Basic,North,Social Ads
4075,2024-06-10,Standard,Central,Referral
4076,2024-06-08,Basic,South,Partnership
4077,2025-04-18,Standard,North,Social Ads
4078,2024-11-17,Standard,South,Paid Search
4079,2024-01-12,Standard,North,Organic
4080,2025-02-27,Standard,East,Organic
4081,2024-03-13,Basic,North,Social Ads
4082,2024-07-19,Basic,South,Partnership
4083,2025-05-19,Standard,Central,Paid Search
4084,2024-02-08,Basic,South,Social Ads
4085,2024-02-29,Standard,West,Paid Search
4086,2024-11-16,Basic,South,Organic
4087,2025-03-10,Basic,East,Organic
4088,2025-02-11,Basic,East,Paid Search
4089,2025-01-20,Premium,East,Organic
4090,2024-03-18,Basic,North,Social Ads
4091,2024-07-12,Standard,East,Referral
4092,2024-10-11,Basic,South,Referral
4093,2024-06-04,Basic,Central,Organic
4094,2024-12-05,Standard,East,Referral
4095,2024-05-04,Standard,South,Organic
4096,2024-10-06,Standard,North,Organic
4097,2024-05-07,Premium,North,Social Ads
4098,2024-11-09,Basic,Central,Organic
4099,2024-11-27,Basic,Central,Organic
4100,2024-05-29,Premium,South,Organic
4101,2025-03-29,Basic,Central,Social Ads
4102,2024-02-05,Standard,Central,Organic
4103,2025-02-23,Standard,North,Paid Search
4104,2024-01-22,Basic,South,Social Ads
4105,2024-07-24,Standard,Central,Social Ads
4106,2024-12-21,Basic,South,Referral
4107,2025-03-15,Basic,East,Organic
4108,2024-04-05,Basic,North,Organic
4109,2024-06-12,Premium,North,Organic
4110,2024-05-27,Basic,North,Organic
4111,2024-10-20,Standard,West,Social Ads
4112,2024-07-13,Premium,South,Organic
4113,2025-04-24,Standard,East,Organic
4114,2024-05-02,Standard,Central,Social Ads
4115,2025-02-03,Standard,East,Social Ads
4116,2025-03-27,Basic,South,Social Ads
4117,2024-04-13,Standard,North,Social Ads
4118,2025-04-06,Standard,West,Social Ads
4119,2025-01-30,Premium,South,Social Ads
4120,2024-12-02,Premium,South,Organic
4121,2024-05-21,Premium,Central,Partnership
4122,2024-11-12,Premium,East,Paid Search
4123,2025-02-04,Standard,East,Organic
4124,2024-11-05,Standard,Central,Organic
4125,2025-05-09,Premium,West,Social Ads
4126,2024-04-18,Basic,North,Referral
4127,2025-01-06,Premium,North,Organic
4128,2024-07-24,Basic,West,Organic
4129,2024-02-12,Standard,Central,Referral
4130,2024-09-01,Standard,South,Referral
4131,2024-10-13,Premium,East,Organic
4132,2024-12-20,Basic,South,Organic
4133,2025-04-20,Standard,East,Social Ads
4134,2024-03-23,Standard,South,Organic
4135,2024-04-19,Basic,Central,Referral
4136,2024-07-08,Standard,Central,Organic
4137,2024-09-07,Standard,West,Organic
4138,2024-10-17,Standard,South,Organic
4139,2024-07-19,Basic,South,Organic
4140,2024-11-21,Standard,West,Organic
4141,2025-05-25,Standard,West,Organic
4142,2025-02-12,Basic,Central,Social Ads
4143,2025-05-22,Basic,Central,Organic
4144,2024-03-12,Premium,South,Referral
4145,2024-09-03,Standard,Central,Organic
4146,2024-12-09,Standard,Central,Social Ads
4147,2024-02-23,Basic,South,Organic
4148,2024-07-11,Basic,West,Organic
4149,2024-02-27,Basic,South,Paid Search
4150,2025-03-12,Basic,North,Paid Search
4151,2024-04-20,Standard,South,Social Ads
4152,2024-05-08,Standard,North,Social Ads
4153,2024-11-21,Standard,South,Social Ads
4154,2024-01-08,Basic,North,Organic
4155,2024-01-29,Standard,North,Referral
4156,2024-04-21,Basic,South,Paid Search
4157,2024-05-10,Basic,Central,Partnership
4158,2024-07-06,Premium,East,Social Ads
4159,2025-04-19,Standard,Central,Organic
4160,2024-12-29,Standard,North,Organic
4161,2024-07-22,Basic,South,Paid Search
4162,2024-07-30,Premium,South,Social Ads
4163,2024-10-02,Standard,South,Paid Search
4164,2024-03-13,Standard,South,Social Ads
4165,2024-08-30,Basic,East,Organic
4166,2024-04-11,Premium,West,Organic
4167,2024-06-19,Premium,North,Organic
4168,2024-07-06,Premium,East,Paid Search
4169,2025-03-16,Basic,Central,Social Ads
4170,2024-03-26,Basic,West,Organic
4171,2025-04-20,Basic,West,Paid Search
4172,2024-02-21,Basic,South,Organic
4173,2024-04-20,Premium,East,Organic
4174,2024-02-12,Basic,Central,Social Ads
4175,2024-07-29,Basic,South,Organic
4176,2024-07-18,Basic,South,Social Ads
4177,2024-01-26,Basic,North,Referral
4178,2024-10-25,Basic,West,Referral
4179,2024-03-17,Standard,Central,Organic
4180,2024-05-16,Standard,West,Paid Search
4181,2024-01-20,Basic,East,Social Ads
4182,2025-03-15,Basic,North,Social Ads
4183,2024-07-29,Basic,South,Social Ads
4184,2025-03-10,Basic,North,Organic
4185,2024-07-25,Standard,South,Organic
4186,2025-03-14,Standard,North,Paid Search
4187,2024-02-11,Standard,South,Social Ads
4188,2025-02-14,Standard,West,Organic
4189,2025-03-02,Basic,West,Organic
4190,2024-10-01,Premium,West,Social Ads
4191,2025-03-23,Premium,West,Organic
4192,2025-01-03,Premium,North,Organic
4193,2024-08-07,Basic,South,Organic
4194,2024-08-19,Premium,West,Organic
4195,2024-11-23,Premium,North,Paid Search
4196,2025-03-18,Premium,South,Organic
4197,2024-02-21,Basic,North,Organic
4198,2025-01-10,Standard,West,Organic
4199,2024-09-19,Premium,East,Organic
4200,2024-09-23,Standard,North,Social Ads
4201,2024-12-24,Standard,West,Organic
4202,2024-11-12,Premium,Central,Paid Search
4203,2024-11-19,Basic,South,Organic
4204,2025-02-24,Standard,West,Organic
4205,2024-02-15,Standard,Central,Organic
4206,2024-09-25,Premium,North,Organic
4207,2025-01-15,Basic,North,Social Ads
4208,2024-04-27,Standard,Central,Paid Search
4209,2024-04-25,Standard,Central,Referral
4210,2024-09-16,Standard,South,Organic
4211,2024-03-15,Standard,North,Organic
4212,2025-04-24,Premium,Central,Organic
4213,2024-10-31,Premium,East,Social Ads
4214,2024-01-07,Basic,East,Organic
4215,2024-12-31,Basic,Central,Organic
4216,2024-12-13,Basic,South,Organic
4217,2025-03-13,Basic,North,Organic
4218,2024-08-02,Standard,East,Referral
4219,2025-03-04,Premium,Central,Paid Search
4220,2025-05-12,Premium,Central,Social Ads
4221,2025-01-01,Basic,West,Social Ads
4222,2024-11-08,Basic,Central,Paid Search
4223,2024-02-23,Standard,South,Organic
4224,2025-04-11,Standard,East,Social Ads
4225,2024-06-12,Basic,West,Organic
4226,2024-11-29,Premium,East,Organic
4227,2024-12-13,Premium,East,Paid Search
4228,2024-09-29,Basic,South,Social Ads
4229,2025-02-17,Premium,Central,Social Ads
4230,2025-05-14,Basic,South,Social Ads
4231,2024-04-02,Standard,Central,Organic
4232,2024-03-19,Standard,West,Organic
4233,2024-08-04,Basic,South,Organic
4234,2024-12-23,Premium,South,Social Ads
4235,2025-05-21,Standard,North,Partnership
4236,2024-06-29,Standard,South,Organic
4237,2024-09-02,Basic,North,Organic
4238,2024-08-31,Basic,Central,Paid Search
4239,2025-05-20,Basic,Central,Referral
4240,2025-02-25,Standard,Central,Paid Search
4241,2024-11-15,Standard,North,Organic
4242,2024-03-27,Basic,Central,Partnership
4243,2024-08-04,Standard,East,Social Ads
4244,2025-05-04,Standard,South,Organic
4245,2024-10-04,Standard,North,Referral
4246,2024-06-17,Standard,Central,Paid Search
4247,2024-11-25,Premium,East,Organic
4248,2025-03-16,Standard,South,Paid Search
4249,2025-01-25,Standard,South,Referral
4250,2025-05-10,Basic,Central,Social Ads
4251,2025-01-15,Basic,East,Organic
4252,2024-11-01,Basic,North,Partnership
4253,2025-05-27,Standard,Central,Organic
4254,2024-07-06,Basic,South,Social Ads
4255,2025-05-30,Basic,South,Social Ads
4256,2025-03-02,Standard,South,Organic
4257,2025-05-16,Basic,Central,Organic
4258,2024-09-16,Basic,West,Referral
4259,2025-05-27,Basic,West,Organic
4260,2024-03-11,Standard,West,Social Ads
4261,2025-04-22,Basic,East,Paid Search
4262,2024-06-26,Standard,Central,Social Ads
4263,2025-04-01,Standard,South,Paid Search
4264,2024-07-07,Standard,East,Organic
4265,2024-10-17,Standard,West,Organic
4266,2024-10-18,Premium,North,Referral
4267,2024-10-09,Basic,East,Paid Search
4268,2025-01-11,Basic,East,Organic
4269,2024-06-04,Basic,Central,Referral
4270,2025-05-22,Basic,East,Social Ads
4271,2025-02-16,Basic,Central,Organic
4272,2024-12-20,Basic,North,Partnership
4273,2024-07-05,Standard,South,Social Ads
4274,2024-01-31,Standard,South,Organic
4275,2024-09-16,Basic,West,Organic
4276,2025-02-24,Standard,West,Social Ads
4277,2024-10-30,Basic,North,Social Ads
4278,2024-02-08,Basic,South,Organic
4279,2025-05-03,Standard,West,Organic
4280,2024-10-04,Basic,East,Organic
4281,2024-07-21,Basic,Central,Paid Search
4282,2024-03-06,Basic,West,Organic
4283,2024-04-17,Premium,North,Organic
4284,2024-09-24,Standard,South,Social Ads
4285,2024-08-09,Basic,North,Social Ads
4286,2024-03-30,Premium,Central,Paid Search
4287,2024-09-11,Standard,Central,Organic
4288,2025-03-30,Standard,North,Organic
4289,2024-09-09,Premium,West,Organic
4290,2024-09-13,Basic,West,Partnership
4291,2025-01-17,Basic,South,Social Ads
4292,2025-03-17,Standard,South,Organic
4293,2024-03-30,Standard,East,Organic
4294,2025-01-24,Standard,East,Paid Search
4295,2024-02-13,Standard,South,Paid Search
4296,2024-01-19,Premium,East,Paid Search
4297,2024-04-10,Premium,North,Social Ads
4298,2024-12-22,Premium,West,Social Ads
4299,2024-02-02,Premium,East,Paid Search
4300,2024-08-16,Premium,East,Referral
4301,2024-06-03,Basic,North,Social Ads
4302,2025-02-26,Basic,Central,Social Ads
4303,2024-09-02,Standard,South,Partnership
4304,2025-02-08,Premium,North,Organic
4305,2024-06-09,Standard,Central,Organic
4306,2024-04-26,Standard,North,Referral
4307,2024-09-27,Basic,West,Social Ads
4308,2025-05-01,Basic,North,Referral
4309,2024-06-20,Standard,North,Organic
4310,2024-09-30,Basic,West,Paid Search
4311,2024-09-15,Basic,South,Organic
4312,2024-05-14,Basic,Central,Paid Search
4313,2025-02-25,Basic,East,Organic
4314,2025-02-24,Standard,South,Organic
4315,2024-07-04,Basic,North,Organic
4316,2024-12-29,Standard,East,Social Ads
4317,2025-01-12,Basic,West,Organic
4318,2024-07-14,Premium,South,Organic
4319,2024-04-07,Basic,Central,Organic
4320,2024-01-22,Standard,South,Organic
4321,2025-03-25,Standard,South,Referral
4322,2024-06-20,Basic,East,Organic
4323,2025-01-17,Premium,West,Organic
4324,2024-05-13,Standard,West,Referral
4325,2025-03-01,Basic,South,Social Ads
4326,2024-01-25,Basic,West,Social Ads
4327,2025-05-17,Premium,East,Social Ads
4328,2024-07-03,Standard,East,Referral
4329,2024-03-25,Basic,Central,Organic
4330,2024-05-23,Basic,West,Partnership
4331,2025-02-15,Premium,Central,Referral
4332,2024-08-11,Standard,North,Paid Search
4333,2024-08-07,Standard,East,Social Ads
4334,2024-06-27,Basic,South,Social Ads
4335,2025-03-08,Standard,East,Organic
4336,2024-09-21,Basic,North,Organic
4337,2025-03-04,Basic,South,Partnership
4338,2025-02-19,Standard,West,Paid Search
4339,2025-03-28,Premium,West,Organic
4340,2024-07-15,Basic,East,Social Ads
4341,2024-02-22,Standard,South,Paid Search
4342,2025-04-24,Standard,South,Organic
4343,2025-03-18,Standard,Central,Social Ads
4344,2024-11-25,Premium,North,Social Ads
4345,2024-09-07,Standard,West,Organic
4346,2024-05-02,Basic,East,Partnership
4347,2025-01-21,Premium,South,Organic
4348,2024-12-04,Standard,West,Paid Search
4349,2024-12-13,Premium,East,Organic
4350,2024-01-29,Standard,West,Paid Search
4351,2024-02-04,Premium,East,Organic
4352,2025-06-01,Basic,West,Organic
4353,2025-01-30,Basic,Central,Social Ads
4354,2024-10-20,Premium,North,Organic
4355,2024-12-14,Basic,West,Social Ads
4356,2024-05-26,Basic,North,Paid Search
4357,2024-03-07,Standard,West,Partnership
4358,2024-05-01,Premium,South,Paid Search
4359,2024-12-05,Basic,Central,Organic
4360,2024-06-23,Premium,Central,Organic
4361,2025-03-26,Standard,North,Referral
4362,2024-05-15,Standard,South,Referral
4363,2024-01-16,Premium,East,Organic
4364,2024-11-28,Basic,Central,Paid Search
4365,2024-07-13,Basic,South,Paid Search
4366,2025-05-10,Basic,South,Partnership
4367,2024-01-09,Standard,North,Referral
4368,2024-11-29,Standard,South,Partnership
4369,2024-11-28,Premium,South,Referral
4370,2024-11-22,Standard,East,Referral
4371,2024-01-15,Standard,North,Organic
4372,2024-08-13,Standard,North,Referral
4373,2025-02-28,Basic,South,Social Ads
4374,2025-02-11,Basic,East,Partnership
4375,2024-04-22,Premium,West,Paid Search
4376,2025-03-03,Basic,Central,Organic
4377,2024-01-01,Basic,North,Paid Search
4378,2024-09-22,Standard,East,Social Ads
4379,2025-05-05,Basic,East,Organic
4380,2024-07-26,Premium,South,Organic
4381,2025-01-03,Basic,Central,Paid Search
4382,2024-11-01,Basic,North,Organic
4383,2024-01-12,Basic,West,Organic
4384,2024-12-10,Standard,South,Organic
4385,2025-04-09,Basic,North,Referral
4386,2025-05-08,Standard,North,Social Ads
4387,2025-01-02,Premium,East,Organic
4388,2025-02-23,Premium,Central,Social Ads
4389,2024-06-19,Basic,West,Social Ads
4390,2024-05-13,Standard,Central,Organic
4391,2025-03-02,Standard,East,Organic
4392,2024-01-25,Premium,West,Paid Search
4393,2024-07-08,Premium,West,Paid Search
4394,2024-05-20,Basic,South,Social Ads
4395,2024-11-10,Standard,West,Organic
4396,2025-03-19,Basic,North,Organic
4397,2024-11-14,Basic,Central,Partnership
4398,2025-03-16,Basic,Central,Organic
4399,2024-04-01,Standard,South,Social Ads
4400,2024-06-27,Standard,West,Organic
4401,2024-02-25,Basic,East,Organic
4402,2024-06-03,Standard,North,Organic
4403,2024-04-20,Basic,South,Organic
4404,2024-05-16,Standard,West,Organic
4405,2024-08-19,Basic,East,Organic
4406,2025-04-12,Basic,West,Paid Search
4407,2025-04-25,Basic,South,Social Ads
4408,2024-03-08,Basic,East,Organic
4409,2024-09-05,Standard,East,Referral
4410,2024-11-18,Basic,East,Organic
4411,2025-06-01,Standard,East,Organic
4412,2025-03-07,Basic,West,Social Ads
4413,2025-05-01,Standard,East,Paid Search
4414,2025-03-04,Standard,West,Paid Search
4415,2024-09-25,Basic,East,Organic
4416,2024-05-27,Standard,East,Social Ads
4417,2024-04-27,Basic,South,Paid Search
4418,2025-01-01,Standard,West,Organic
4419,2024-03-06,Basic,West,Organic
4420,2025-01-04,Standard,Central,Social Ads
4421,2024-06-23,Standard,South,Paid Search
4422,2025-05-09,Premium,West,Organic
4423,2024-04-23,Standard,South,Organic
4424,2024-04-20,Standard,South,Organic
4425,2025-03-14,Basic,South,Paid Search
4426,2024-05-26,Premium,North,Referral
4427,2024-02-04,Standard,West,Organic
4428,2024-11-04,Basic,South,Organic
4429,2024-01-14,Premium,North,Referral
4430,2025-01-08,Basic,North,Paid Search
4431,2025-03-03,Premium,East,Paid Search
4432,2024-08-20,Premium,East,Organic
4433,2025-03-15,Basic,West,Paid Search
4434,2025-05-16,Standard,East,Paid Search
4435,2024-10-01,Basic,West,Organic
4436,2024-03-16,Basic,North,Partnership
4437,2025-03-14,Basic,North,Referral
4438,2024-10-15,Standard,West,Social Ads
4439,2024-09-09,Basic,East,Paid Search
4440,2024-05-05,Basic,East,Paid Search
4441,2024-06-25,Standard,West,Organic
4442,2024-02-06,Basic,Central,Organic
4443,2025-02-13,Basic,East,Social Ads
4444,2024-05-06,Basic,South,Paid Search
4445,2025-04-27,Basic,East,Referral
4446,2024-06-16,Standard,Central,Organic
4447,2024-10-20,Basic,North,Paid Search
4448,2024-12-08,Premium,North,Social Ads
4449,2024-11-05,Standard,North,Paid Search
4450,2025-02-22,Basic,East,Referral
4451,2025-03-19,Basic,North,Partnership
4452,2024-08-23,Basic,Central,Organic
4453,2025-03-14,Standard,Central,Organic
4454,2024-08-01,Basic,East,Organic
4455,2024-03-25,Basic,South,Social Ads
4456,2024-03-25,Premium,East,Organic
4457,2025-05-03,Basic,North,Social Ads
4458,2024-03-05,Basic,East,Organic
4459,2024-03-04,Premium,Central,Paid Search
4460,2024-12-08,Standard,East,Social Ads
4461,2024-12-17,Basic,East,Paid Search
4462,2024-06-06,Standard,South,Paid Search
4463,2025-05-05,Basic,Central,Organic
4464,2025-04-07,Standard,West,Organic
4465,2024-08-12,Standard,West,Paid Search
4466,2024-11-08,Premium,Central,Paid Search
4467,2025-04-10,Premium,West,Referral
4468,2024-03-28,Premium,North,Referral
4469,2024-10-29,Premium,West,Social Ads
4470,2025-03-10,Standard,North,Organic
4471,2024-05-14,Basic,Central,Social Ads
4472,2024-02-19,Standard,West,Organic
4473,2025-03-07,Standard,West,Organic
4474,2024-12-05,Premium,North,Organic
4475,2024-12-12,Basic,North,Organic
4476,2024-12-12,Premium,East,Organic
4477,2024-09-01,Premium,South,Paid Search
4478,2024-04-18,Premium,West,Partnership
4479,2024-03-30,Premium,South,Organic
4480,2024-10-22,Basic,South,Referral
