transaction_id,customer_id,amount,date
T15456,CUST0343,56.14,2022-10-06 23:00:00
T15457,CUST0429,22.72,2022-10-07 00:00:00
T15458,CUST0235,34.74,2022-10-07 01:00:00
T15459,CUST0349,340.78,2022-10-07 02:00:00
T15460,CUST0244,36.57,2022-10-07 03:00:00
T15461,CUST0358,166.49,2022-10-07 04:00:00
T15462,CUST0481,0.82,2022-10-07 05:00:00
T15463,CUST0327,63.82,2022-10-07 06:00:00
T15464,CUST0396,49.33,2022-10-07 07:00:00
T15465,CUST0351,57.81,2022-10-07 08:00:00
T15466,CUST0416,42.26,2022-10-07 09:00:00
T15467,CUST0374,2.26,2022-10-07 10:00:00
T15468,CUST0404,8.1,2022-10-07 11:00:00
T15469,CUST0375,127.71,2022-10-07 12:00:00
T15470,CUST0051,13.26,2022-10-07 13:00:00
T15471,CUST0081,247.65,2022-10-07 14:00:00
T15472,CUST0036,56.91,2022-10-07 15:00:00
T15473,CUST0067,29.38,2022-10-07 16:00:00
T15474,CUST0129,126.32,2022-10-07 17:00:00
T15475,CUST0370,79.23,2022-10-07 18:00:00
T15476,CUST0155,28.02,2022-10-07 19:00:00
T15477,CUST0245,3.55,2022-10-07 20:00:00
T15478,CUST0111,101.36,2022-10-07 21:00:00
T15479,CUST0168,72.42,2022-10-07 22:00:00
T15480,CUST0481,78.21,2022-10-07 23:00:00
T15481,CUST0468,68.3,2022-10-08 00:00:00
T15482,CUST0142,16.13,2022-10-08 01:00:00
T15483,CUST0356,97.9,2022-10-08 02:00:00
T15484,CUST0197,0.11,2022-10-08 03:00:00
T15485,CUST0471,13.54,2022-10-08 04:00:00
T15486,CUST0109,2.38,2022-10-08 05:00:00
T15487,CUST0376,5.86,2022-10-08 06:00:00
T15488,CUST0079,38.0,2022-10-08 07:00:00
T15489,CUST0390,1.9,2022-10-08 08:00:00
T15490,CUST0161,10.01,2022-10-08 09:00:00
T15491,CUST0439,13.25,2022-10-08 10:00:00
T15492,CUST0019,53.26,2022-10-08 11:00:00
T15493,CUST0127,31.63,2022-10-08 12:00:00
T15494,CUST0205,30.66,2022-10-08 13:00:00
T15495,CUST0029,73.14,2022-10-08 14:00:00
T15496,CUST0445,30.51,2022-10-08 15:00:00
T15497,CUST0454,21.42,2022-10-08 16:00:00
T15498,CUST0207,164.11,2022-10-08 17:00:00
T15499,CUST0464,0.42,2022-10-08 18:00:00
T15500,CUST0280,18.22,2022-10-08 19:00:00
T15501,CUST0151,47.0,2022-10-08 20:00:00
T15502,CUST0240,76.35,2022-10-08 21:00:00
T15503,CUST0266,84.75,2022-10-08 22:00:00
T15504,CUST0182,2.36,2022-10-08 23:00:00
T15505,CUST0105,61.74,2022-10-09 00:00:00
T15506,CUST0425,63.69,2022-10-09 01:00:00
T15507,CUST0433,12.04,2022-10-09 02:00:00
T15508,CUST0401,5.98,2022-10-09 03:00:00
T15509,CUST0497,69.25,2022-10-09 04:00:00
T15510,CUST0440,14.35,2022-10-09 05:00:00
T15511,CUST0236,0.08,2022-10-09 06:00:00
T15512,CUST0173,12.65,2022-10-09 07:00:00
T15513,CUST0158,1.58,2022-10-09 08:00:00
T15514,CUST0172,14.33,2022-10-09 09:00:00
T15515,CUST0494,20.4,2022-10-09 10:00:00
T15516,CUST0458,15.83,2022-10-09 11:00:00
T15517,CUST0311,126.25,2022-10-09 12:00:00
T15518,CUST0403,13.23,2022-10-09 13:00:00
T15519,CUST0157,31.51,2022-10-09 14:00:00
T15520,CUST0258,157.83,2022-10-09 15:00:00
T15521,CUST0164,105.68,2022-10-09 16:00:00
T15522,CUST0147,18.5,2022-10-09 17:00:00
T15523,CUST0391,19.76,2022-10-09 18:00:00
T15524,CUST0154,44.99,2022-10-09 19:00:00
T15525,CUST0463,124.97,2022-10-09 20:00:00
T15526,CUST0367,0.5,2022-10-09 21:00:00
T15527,CUST0038,24.97,2022-10-09 22:00:00
T15528,CUST0131,94.78,2022-10-09 23:00:00
T15529,CUST0358,26.42,2022-10-10 00:00:00
T15530,CUST0255,63.66,2022-10-10 01:00:00
T15531,CUST0208,58.87,2022-10-10 02:00:00
T15532,CUST0450,11.5,2022-10-10 03:00:00
T15533,CUST0095,29.86,2022-10-10 04:00:00
T15534,CUST0348,41.76,2022-10-10 05:00:00
T15535,CUST0327,62.84,2022-10-10 06:00:00
T15536,CUST0478,86.41,2022-10-10 07:00:00
T15537,CUST0171,71.34,2022-10-10 08:00:00
T15538,CUST0250,1.44,2022-10-10 09:00:00
T15539,CUST0190,55.53,2022-10-10 10:00:00
T15540,CUST0199,34.39,2022-10-10 11:00:00
T15541,CUST0484,42.65,2022-10-10 12:00:00
T15542,CUST0221,23.34,2022-10-10 13:00:00
T15543,CUST0024,62.59,2022-10-10 14:00:00
T15544,CUST0244,56.03,2022-10-10 15:00:00
T15545,CUST0423,43.31,2022-10-10 16:00:00
T15546,CUST0324,98.88,2022-10-10 17:00:00
T15547,CUST0128,5.37,2022-10-10 18:00:00
T15548,CUST0093,17.91,2022-10-10 19:00:00
T15549,CUST0300,34.17,2022-10-10 20:00:00
T15550,CUST0133,159.23,2022-10-10 21:00:00
T15551,CUST0055,3.73,2022-10-10 22:00:00
T15552,CUST0477,20.55,2022-10-10 23:00:00
T15553,CUST0158,130.11,2022-10-11 00:00:00
T15554,CUST0029,114.11,2022-10-11 01:00:00
T15555,CUST0410,100.22,2022-10-11 02:00:00
T15556,CUST0211,18.44,2022-10-11 03:00:00
T15557,CUST0154,93.81,2022-10-11 04:00:00
T15558,CUST0293,35.19,2022-10-11 05:00:00
T15559,CUST0475,48.35,2022-10-11 06:00:00
T15560,CUST0222,13.64,2022-10-11 07:00:00
T15561,CUST0115,61.32,2022-10-11 08:00:00
T15562,CUST0437,19.85,2022-10-11 09:00:00
T15563,CUST0158,21.07,2022-10-11 10:00:00
T15564,CUST0259,50.64,2022-10-11 11:00:00
T15565,CUST0251,13.71,2022-10-11 12:00:00
T15566,CUST0122,12.71,2022-10-11 13:00:00
T15567,CUST0299,23.04,2022-10-11 14:00:00
T15568,CUST0263,75.27,2022-10-11 15:00:00
T15569,CUST0381,12.72,2022-10-11 16:00:00
T15570,CUST0049,77.4,2022-10-11 17:00:00
T15571,CUST0377,59.47,2022-10-11 18:00:00
T15572,CUST0329,56.83,2022-10-11 19:00:00
T15573,CUST0297,32.19,2022-10-11 20:00:00
T15574,CUST0362,68.5,2022-10-11 21:00:00
T15575,CUST0077,0.68,2022-10-11 22:00:00
T15576,CUST0463,18.24,2022-10-11 23:00:00
T15577,CUST0438,56.84,2022-10-12 00:00:00
T15578,CUST0127,218.29,2022-10-12 01:00:00
T15579,CUST0197,0.13,2022-10-12 02:00:00
T15580,CUST0221,35.66,2022-10-12 03:00:00
T15581,CUST0483,128.74,2022-10-12 04:00:00
T15582,CUST0091,99.59,2022-10-12 05:00:00
T15583,CUST0411,1.17,2022-10-12 06:00:00
T15584,CUST0008,37.7,2022-10-12 07:00:00
T15585,CUST0032,0.21,2022-10-12 08:00:00
T15586,CUST0468,77.93,2022-10-12 09:00:00
T15587,CUST0320,18.47,2022-10-12 10:00:00
T15588,CUST0394,72.53,2022-10-12 11:00:00
T15589,CUST0269,144.83,2022-10-12 12:00:00
T15590,CUST0191,186.66,2022-10-12 13:00:00
T15591,CUST0349,112.27,2022-10-12 14:00:00
T15592,CUST0163,11.42,2022-10-12 15:00:00
T15593,CUST0061,10.82,2022-10-12 16:00:00
T15594,CUST0438,49.15,2022-10-12 17:00:00
T15595,CUST0264,39.27,2022-10-12 18:00:00
T15596,CUST0285,0.48,2022-10-12 19:00:00
T15597,CUST0095,24.86,2022-10-12 20:00:00
T15598,CUST0041,118.59,2022-10-12 21:00:00
T15599,CUST0414,114.32,2022-10-12 22:00:00
T15600,CUST0470,11.4,2022-10-12 23:00:00
T15601,CUST0149,24.06,2022-10-13 00:00:00
T15602,CUST0204,41.09,2022-10-13 01:00:00
T15603,CUST0267,95.79,2022-10-13 02:00:00
T15604,CUST0002,37.96,2022-10-13 03:00:00
T15605,CUST0178,172.41,2022-10-13 04:00:00
T15606,CUST0425,80.24,2022-10-13 05:00:00
T15607,CUST0194,152.98,2022-10-13 06:00:00
T15608,CUST0482,65.74,2022-10-13 07:00:00
T15609,CUST0387,105.03,2022-10-13 08:00:00
T15610,CUST0336,88.89,2022-10-13 09:00:00
T15611,CUST0435,14.64,2022-10-13 10:00:00
T15612,CUST0196,13.04,2022-10-13 11:00:00
T15613,CUST0343,99.9,2022-10-13 12:00:00
T15614,CUST0249,4.42,2022-10-13 13:00:00
T15615,CUST0498,26.26,2022-10-13 14:00:00
T15616,CUST0212,85.92,2022-10-13 15:00:00
T15617,CUST0153,83.9,2022-10-13 16:00:00
T15618,CUST0158,7.47,2022-10-13 17:00:00
T15619,CUST0466,33.44,2022-10-13 18:00:00
T15620,CUST0362,32.68,2022-10-13 19:00:00
T15621,CUST0139,19.56,2022-10-13 20:00:00
T15622,CUST0221,124.55,2022-10-13 21:00:00
T15623,CUST0273,52.94,2022-10-13 22:00:00
T15624,CUST0154,196.07,2022-10-13 23:00:00
T15625,CUST0249,3.45,2022-10-14 00:00:00
T15626,CUST0279,25.07,2022-10-14 01:00:00
T15627,CUST0440,90.13,2022-10-14 02:00:00
T15628,CUST0436,27.47,2022-10-14 03:00:00
T15629,CUST0304,15.18,2022-10-14 04:00:00
T15630,CUST0276,306.14,2022-10-14 05:00:00
T15631,CUST0493,103.23,2022-10-14 06:00:00
T15632,CUST0002,39.54,2022-10-14 07:00:00
T15633,CUST0088,41.24,2022-10-14 08:00:00
T15634,CUST0287,0.34,2022-10-14 09:00:00
T15635,CUST0411,198.15,2022-10-14 10:00:00
T15636,CUST0130,82.07,2022-10-14 11:00:00
T15637,CUST0078,1.87,2022-10-14 12:00:00
T15638,CUST0260,9.7,2022-10-14 13:00:00
T15639,CUST0241,86.03,2022-10-14 14:00:00
T15640,CUST0141,4.54,2022-10-14 15:00:00
T15641,CUST0228,142.18,2022-10-14 16:00:00
T15642,CUST0163,456.24,2022-10-14 17:00:00
T15643,CUST0236,108.77,2022-10-14 18:00:00
T15644,CUST0128,67.14,2022-10-14 19:00:00
T15645,CUST0200,33.4,2022-10-14 20:00:00
T15646,CUST0450,4.3,2022-10-14 21:00:00
T15647,CUST0390,65.55,2022-10-14 22:00:00
T15648,CUST0031,25.28,2022-10-14 23:00:00
T15649,CUST0138,42.23,2022-10-15 00:00:00
T15650,CUST0492,17.36,2022-10-15 01:00:00
T15651,CUST0021,13.86,2022-10-15 02:00:00
T15652,CUST0234,19.6,2022-10-15 03:00:00
T15653,CUST0202,84.05,2022-10-15 04:00:00
T15654,CUST0279,27.8,2022-10-15 05:00:00
T15655,CUST0131,18.68,2022-10-15 06:00:00
T15656,CUST0416,28.37,2022-10-15 07:00:00
T15657,CUST0148,1.64,2022-10-15 08:00:00
T15658,CUST0458,110.64,2022-10-15 09:00:00
T15659,CUST0029,40.12,2022-10-15 10:00:00
T15660,CUST0361,5.54,2022-10-15 11:00:00
T15661,CUST0308,17.01,2022-10-15 12:00:00
T15662,CUST0371,205.38,2022-10-15 13:00:00
T15663,CUST0430,44.95,2022-10-15 14:00:00
T15664,CUST0162,17.22,2022-10-15 15:00:00
T15665,CUST0357,27.79,2022-10-15 16:00:00
T15666,CUST0340,14.95,2022-10-15 17:00:00
T15667,CUST0061,1.62,2022-10-15 18:00:00
T15668,CUST0125,92.27,2022-10-15 19:00:00
T15669,CUST0456,17.3,2022-10-15 20:00:00
T15670,CUST0071,91.13,2022-10-15 21:00:00
T15671,CUST0326,32.56,2022-10-15 22:00:00
T15672,CUST0395,10.1,2022-10-15 23:00:00
T15673,CUST0364,80.94,2022-10-16 00:00:00
T15674,CUST0466,23.67,2022-10-16 01:00:00
T15675,CUST0243,61.5,2022-10-16 02:00:00
T15676,CUST0490,90.77,2022-10-16 03:00:00
T15677,CUST0249,164.82,2022-10-16 04:00:00
T15678,CUST0221,4.49,2022-10-16 05:00:00
T15679,CUST0473,0.42,2022-10-16 06:00:00
T15680,CUST0447,39.75,2022-10-16 07:00:00
T15681,CUST0021,15.34,2022-10-16 08:00:00
T15682,CUST0494,31.66,2022-10-16 09:00:00
T15683,CUST0387,3.77,2022-10-16 10:00:00
T15684,CUST0082,34.82,2022-10-16 11:00:00
T15685,CUST0344,6.67,2022-10-16 12:00:00
T15686,CUST0367,91.19,2022-10-16 13:00:00
T15687,CUST0486,71.25,2022-10-16 14:00:00
T15688,CUST0010,3.85,2022-10-16 15:00:00
T15689,CUST0411,90.5,2022-10-16 16:00:00
T15690,CUST0012,19.65,2022-10-16 17:00:00
T15691,CUST0263,21.76,2022-10-16 18:00:00
T15692,CUST0145,9.91,2022-10-16 19:00:00
T15693,CUST0449,90.18,2022-10-16 20:00:00
T15694,CUST0192,25.93,2022-10-16 21:00:00
T15695,CUST0250,2.5,2022-10-16 22:00:00
T15696,CUST0114,169.44,2022-10-16 23:00:00
T15697,CUST0026,14.78,2022-10-17 00:00:00
T15698,CUST0271,137.58,2022-10-17 01:00:00
T15699,CUST0499,17.92,2022-10-17 02:00:00
T15700,CUST0033,89.02,2022-10-17 03:00:00
T15701,CUST0062,54.56,2022-10-17 04:00:00
T15702,CUST0229,98.77,2022-10-17 05:00:00
T15703,CUST0303,186.73,2022-10-17 06:00:00
T15704,CUST0095,102.58,2022-10-17 07:00:00
T15705,CUST0035,25.85,2022-10-17 08:00:00
T15706,CUST0193,84.24,2022-10-17 09:00:00
T15707,CUST0456,62.18,2022-10-17 10:00:00
T15708,CUST0076,3.18,2022-10-17 11:00:00
T15709,CUST0379,132.79,2022-10-17 12:00:00
T15710,CUST0249,31.36,2022-10-17 13:00:00
T15711,CUST0083,7.22,2022-10-17 14:00:00
T15712,CUST0025,27.7,2022-10-17 15:00:00
T15713,CUST0057,46.21,2022-10-17 16:00:00
T15714,CUST0032,42.54,2022-10-17 17:00:00
T15715,CUST0319,42.76,2022-10-17 18:00:00
T15716,CUST0012,14.77,2022-10-17 19:00:00
T15717,CUST0319,50.08,2022-10-17 20:00:00
T15718,CUST0333,118.98,2022-10-17 21:00:00
T15719,CUST0092,24.61,2022-10-17 22:00:00
T15720,CUST0001,49.79,2022-10-17 23:00:00
T15721,CUST0435,13.98,2022-10-18 00:00:00
T15722,CUST0326,2.47,2022-10-18 01:00:00
T15723,CUST0136,44.06,2022-10-18 02:00:00
T15724,CUST0196,2.44,2022-10-18 03:00:00
T15725,CUST0133,64.29,2022-10-18 04:00:00
T15726,CUST0473,55.49,2022-10-18 05:00:00
T15727,CUST0086,23.05,2022-10-18 06:00:00
T15728,CUST0476,26.49,2022-10-18 07:00:00
T15729,CUST0295,124.91,2022-10-18 08:00:00
T15730,CUST0279,0.66,2022-10-18 09:00:00
T15731,CUST0324,41.43,2022-10-18 10:00:00
T15732,CUST0180,128.43,2022-10-18 11:00:00
T15733,CUST0004,122.66,2022-10-18 12:00:00
T15734,CUST0126,43.93,2022-10-18 13:00:00
T15735,CUST0175,24.0,2022-10-18 14:00:00
T15736,CUST0251,5.21,2022-10-18 15:00:00
T15737,CUST0021,9.54,2022-10-18 16:00:00
T15738,CUST0485,56.92,2022-10-18 17:00:00
T15739,CUST0440,0.84,2022-10-18 18:00:00
T15740,CUST0105,107.49,2022-10-18 19:00:00
T15741,CUST0066,44.33,2022-10-18 20:00:00
T15742,CUST0443,2.31,2022-10-18 21:00:00
T15743,CUST0263,13.71,2022-10-18 22:00:00
T15744,CUST0049,45.09,2022-10-18 23:00:00
T15745,CUST0016,1.81,2022-10-19 00:00:00
T15746,CUST0145,75.7,2022-10-19 01:00:00
T15747,CUST0340,126.24,2022-10-19 02:00:00
T15748,CUST0250,162.49,2022-10-19 03:00:00
T15749,CUST0343,66.15,2022-10-19 04:00:00
T15750,CUST0354,97.18,2022-10-19 05:00:00
T15751,CUST0075,47.17,2022-10-19 06:00:00
T15752,CUST0290,30.67,2022-10-19 07:00:00
T15753,CUST0417,62.44,2022-10-19 08:00:00
T15754,CUST0282,12.69,2022-10-19 09:00:00
T15755,CUST0066,5.81,2022-10-19 10:00:00
T15756,CUST0125,71.74,2022-10-19 11:00:00
T15757,CUST0319,158.73,2022-10-19 12:00:00
T15758,CUST0087,43.08,2022-10-19 13:00:00
T15759,CUST0041,32.94,2022-10-19 14:00:00
T15760,CUST0470,38.22,2022-10-19 15:00:00
T15761,CUST0186,32.55,2022-10-19 16:00:00
T15762,CUST0354,29.19,2022-10-19 17:00:00
T15763,CUST0380,146.91,2022-10-19 18:00:00
T15764,CUST0335,32.67,2022-10-19 19:00:00
T15765,CUST0266,4.23,2022-10-19 20:00:00
T15766,CUST0271,72.52,2022-10-19 21:00:00
T15767,CUST0042,24.84,2022-10-19 22:00:00
T15768,CUST0093,62.01,2022-10-19 23:00:00
T15769,CUST0185,43.32,2022-10-20 00:00:00
T15770,CUST0215,62.45,2022-10-20 01:00:00
T15771,CUST0017,3.2,2022-10-20 02:00:00
T15772,CUST0444,1.72,2022-10-20 03:00:00
T15773,CUST0265,23.78,2022-10-20 04:00:00
T15774,CUST0114,59.07,2022-10-20 05:00:00
T15775,CUST0292,12.66,2022-10-20 06:00:00
T15776,CUST0457,28.41,2022-10-20 07:00:00
T15777,CUST0464,197.67,2022-10-20 08:00:00
T15778,CUST0292,12.1,2022-10-20 09:00:00
T15779,CUST0048,94.18,2022-10-20 10:00:00
T15780,CUST0307,87.28,2022-10-20 11:00:00
T15781,CUST0097,110.98,2022-10-20 12:00:00
T15782,CUST0375,123.34,2022-10-20 13:00:00
T15783,CUST0095,35.39,2022-10-20 14:00:00
T15784,CUST0326,57.27,2022-10-20 15:00:00
T15785,CUST0074,48.23,2022-10-20 16:00:00
T15786,CUST0336,18.48,2022-10-20 17:00:00
T15787,CUST0068,16.41,2022-10-20 18:00:00
T15788,CUST0246,20.89,2022-10-20 19:00:00
T15789,CUST0406,12.32,2022-10-20 20:00:00
T15790,CUST0077,70.81,2022-10-20 21:00:00
T15791,CUST0208,167.01,2022-10-20 22:00:00
T15792,CUST0372,101.16,2022-10-20 23:00:00
T15793,CUST0254,12.29,2022-10-21 00:00:00
T15794,CUST0221,2.67,2022-10-21 01:00:00
T15795,CUST0262,70.75,2022-10-21 02:00:00
T15796,CUST0410,24.73,2022-10-21 03:00:00
T15797,CUST0331,87.04,2022-10-21 04:00:00
T15798,CUST0344,75.53,2022-10-21 05:00:00
T15799,CUST0477,49.1,2022-10-21 06:00:00
T15800,CUST0259,14.74,2022-10-21 07:00:00
T15801,CUST0308,5.49,2022-10-21 08:00:00
T15802,CUST0074,14.56,2022-10-21 09:00:00
T15803,CUST0125,35.64,2022-10-21 10:00:00
T15804,CUST0188,194.28,2022-10-21 11:00:00
T15805,CUST0254,3.29,2022-10-21 12:00:00
T15806,CUST0447,11.16,2022-10-21 13:00:00
T15807,CUST0321,49.35,2022-10-21 14:00:00
T15808,CUST0308,18.15,2022-10-21 15:00:00
T15809,CUST0235,97.77,2022-10-21 16:00:00
T15810,CUST0474,7.51,2022-10-21 17:00:00
T15811,CUST0250,165.06,2022-10-21 18:00:00
T15812,CUST0332,121.73,2022-10-21 19:00:00
T15813,CUST0398,109.25,2022-10-21 20:00:00
T15814,CUST0345,9.5,2022-10-21 21:00:00
T15815,CUST0072,19.99,2022-10-21 22:00:00
T15816,CUST0235,81.51,2022-10-21 23:00:00
T15817,CUST0324,82.46,2022-10-22 00:00:00
T15818,CUST0156,61.07,2022-10-22 01:00:00
T15819,CUST0455,29.71,2022-10-22 02:00:00
T15820,CUST0394,18.67,2022-10-22 03:00:00
T15821,CUST0115,164.79,2022-10-22 04:00:00
T15822,CUST0313,7.5,2022-10-22 05:00:00
T15823,CUST0228,2.24,2022-10-22 06:00:00
T15824,CUST0322,0.46,2022-10-22 07:00:00
T15825,CUST0346,74.59,2022-10-22 08:00:00
T15826,CUST0245,2.92,2022-10-22 09:00:00
T15827,CUST0306,38.68,2022-10-22 10:00:00
T15828,CUST0014,22.89,2022-10-22 11:00:00
T15829,CUST0016,7.94,2022-10-22 12:00:00
T15830,CUST0438,67.47,2022-10-22 13:00:00
T15831,CUST0427,2.83,2022-10-22 14:00:00
T15832,CUST0042,19.17,2022-10-22 15:00:00
T15833,CUST0465,41.3,2022-10-22 16:00:00
T15834,CUST0110,25.74,2022-10-22 17:00:00
T15835,CUST0278,15.0,2022-10-22 18:00:00
T15836,CUST0324,130.19,2022-10-22 19:00:00
T15837,CUST0019,133.66,2022-10-22 20:00:00
T15838,CUST0066,26.9,2022-10-22 21:00:00
T15839,CUST0167,25.02,2022-10-22 22:00:00
T15840,CUST0073,18.36,2022-10-22 23:00:00
T15841,CUST0403,96.81,2022-10-23 00:00:00
T15842,CUST0400,41.96,2022-10-23 01:00:00
T15843,CUST0310,4.69,2022-10-23 02:00:00
T15844,CUST0409,95.98,2022-10-23 03:00:00
T15845,CUST0112,38.27,2022-10-23 04:00:00
T15846,CUST0274,26.86,2022-10-23 05:00:00
T15847,CUST0407,20.61,2022-10-23 06:00:00
T15848,CUST0373,5.24,2022-10-23 07:00:00
T15849,CUST0085,156.98,2022-10-23 08:00:00
T15850,CUST0139,67.59,2022-10-23 09:00:00
T15851,CUST0039,7.07,2022-10-23 10:00:00
T15852,CUST0105,35.8,2022-10-23 11:00:00
T15853,CUST0324,40.55,2022-10-23 12:00:00
T15854,CUST0281,9.19,2022-10-23 13:00:00
T15855,CUST0447,27.86,2022-10-23 14:00:00
T15856,CUST0480,51.89,2022-10-23 15:00:00
T15857,CUST0414,16.7,2022-10-23 16:00:00
T15858,CUST0429,20.14,2022-10-23 17:00:00
T15859,CUST0123,6.51,2022-10-23 18:00:00
T15860,CUST0218,26.66,2022-10-23 19:00:00
T15861,CUST0377,43.84,2022-10-23 20:00:00
T15862,CUST0061,6.19,2022-10-23 21:00:00
T15863,CUST0100,47.7,2022-10-23 22:00:00
T15864,CUST0307,25.36,2022-10-23 23:00:00
T15865,CUST0354,56.69,2022-10-24 00:00:00
T15866,CUST0393,18.9,2022-10-24 01:00:00
T15867,CUST0204,42.02,2022-10-24 02:00:00
T15868,CUST0258,47.44,2022-10-24 03:00:00
T15869,CUST0486,58.64,2022-10-24 04:00:00
T15870,CUST0005,70.72,2022-10-24 05:00:00
T15871,CUST0446,7.33,2022-10-24 06:00:00
T15872,CUST0197,167.97,2022-10-24 07:00:00
T15873,CUST0180,92.78,2022-10-24 08:00:00
T15874,CUST0342,41.31,2022-10-24 09:00:00
T15875,CUST0133,110.53,2022-10-24 10:00:00
T15876,CUST0443,24.1,2022-10-24 11:00:00
T15877,CUST0324,1.74,2022-10-24 12:00:00
T15878,CUST0253,64.92,2022-10-24 13:00:00
T15879,CUST0265,143.54,2022-10-24 14:00:00
T15880,CUST0093,8.83,2022-10-24 15:00:00
T15881,CUST0150,51.62,2022-10-24 16:00:00
T15882,CUST0411,83.95,2022-10-24 17:00:00
T15883,CUST0138,117.73,2022-10-24 18:00:00
T15884,CUST0208,16.18,2022-10-24 19:00:00
T15885,CUST0490,6.89,2022-10-24 20:00:00
T15886,CUST0125,14.24,2022-10-24 21:00:00
T15887,CUST0234,43.1,2022-10-24 22:00:00
T15888,CUST0061,125.5,2022-10-24 23:00:00
T15889,CUST0307,43.68,2022-10-25 00:00:00
T15890,CUST0266,126.05,2022-10-25 01:00:00
T15891,CUST0134,73.49,2022-10-25 02:00:00
T15892,CUST0318,45.61,2022-10-25 03:00:00
T15893,CUST0113,1.1,2022-10-25 04:00:00
T15894,CUST0389,20.25,2022-10-25 05:00:00
T15895,CUST0378,2.96,2022-10-25 06:00:00
T15896,CUST0454,19.45,2022-10-25 07:00:00
T15897,CUST0191,3.22,2022-10-25 08:00:00
T15898,CUST0379,9.19,2022-10-25 09:00:00
T15899,CUST0440,26.44,2022-10-25 10:00:00
T15900,CUST0187,36.17,2022-10-25 11:00:00
T15901,CUST0319,12.24,2022-10-25 12:00:00
T15902,CUST0367,65.95,2022-10-25 13:00:00
T15903,CUST0089,44.62,2022-10-25 14:00:00
T15904,CUST0187,58.84,2022-10-25 15:00:00
T15905,CUST0307,65.98,2022-10-25 16:00:00
T15906,CUST0434,64.9,2022-10-25 17:00:00
T15907,CUST0132,137.63,2022-10-25 18:00:00
T15908,CUST0360,13.54,2022-10-25 19:00:00
T15909,CUST0123,15.75,2022-10-25 20:00:00
T15910,CUST0048,4.95,2022-10-25 21:00:00
T15911,CUST0288,44.9,2022-10-25 22:00:00
T15912,CUST0376,25.14,2022-10-25 23:00:00
T15913,CUST0179,34.28,2022-10-26 00:00:00
T15914,CUST0180,9.31,2022-10-26 01:00:00
T15915,CUST0099,52.36,2022-10-26 02:00:00
T15916,CUST0330,48.25,2022-10-26 03:00:00
T15917,CUST0034,15.38,2022-10-26 04:00:00
T15918,CUST0420,31.31,2022-10-26 05:00:00
T15919,CUST0070,112.36,2022-10-26 06:00:00
T15920,CUST0171,74.25,2022-10-26 07:00:00
T15921,CUST0366,12.87,2022-10-26 08:00:00
T15922,CUST0272,105.54,2022-10-26 09:00:00
T15923,CUST0059,3.48,2022-10-26 10:00:00
T15924,CUST0181,26.72,2022-10-26 11:00:00
T15925,CUST0019,4.18,2022-10-26 12:00:00
T15926,CUST0226,128.99,2022-10-26 13:00:00
T15927,CUST0473,2.08,2022-10-26 14:00:00
T15928,CUST0095,8.2,2022-10-26 15:00:00
T15929,CUST0369,123.28,2022-10-26 16:00:00
T15930,CUST0297,43.63,2022-10-26 17:00:00
T15931,CUST0081,79.28,2022-10-26 18:00:00
T15932,CUST0175,0.83,2022-10-26 19:00:00
T15933,CUST0222,27.16,2022-10-26 20:00:00
T15934,CUST0103,208.24,2022-10-26 21:00:00
T15935,CUST0054,43.35,2022-10-26 22:00:00
T15936,CUST0183,94.75,2022-10-26 23:00:00
T15937,CUST0351,165.6,2022-10-27 00:00:00
T15938,CUST0403,57.77,2022-10-27 01:00:00
T15939,CUST0318,19.85,2022-10-27 02:00:00
T15940,CUST0355,18.45,2022-10-27 03:00:00
T15941,CUST0349,3.7,2022-10-27 04:00:00
T15942,CUST0443,27.91,2022-10-27 05:00:00
T15943,CUST0321,123.48,2022-10-27 06:00:00
T15944,CUST0068,32.51,2022-10-27 07:00:00
T15945,CUST0028,120.95,2022-10-27 08:00:00
T15946,CUST0274,84.95,2022-10-27 09:00:00
T15947,CUST0282,207.35,2022-10-27 10:00:00
T15948,CUST0360,147.53,2022-10-27 11:00:00
T15949,CUST0403,61.29,2022-10-27 12:00:00
T15950,CUST0311,102.48,2022-10-27 13:00:00
T15951,CUST0119,68.93,2022-10-27 14:00:00
T15952,CUST0380,60.77,2022-10-27 15:00:00
T15953,CUST0441,62.86,2022-10-27 16:00:00
T15954,CUST0134,63.84,2022-10-27 17:00:00
T15955,CUST0129,23.85,2022-10-27 18:00:00
T15956,CUST0008,27.54,2022-10-27 19:00:00
T15957,CUST0481,17.41,2022-10-27 20:00:00
T15958,CUST0051,8.02,2022-10-27 21:00:00
T15959,CUST0491,30.67,2022-10-27 22:00:00
T15960,CUST0341,115.1,2022-10-27 23:00:00
T15961,CUST0472,52.67,2022-10-28 00:00:00
T15962,CUST0281,2.89,2022-10-28 01:00:00
T15963,CUST0175,83.35,2022-10-28 02:00:00
T15964,CUST0183,136.98,2022-10-28 03:00:00
T15965,CUST0192,88.43,2022-10-28 04:00:00
T15966,CUST0249,65.01,2022-10-28 05:00:00
T15967,CUST0235,8.13,2022-10-28 06:00:00
T15968,CUST0083,21.46,2022-10-28 07:00:00
T15969,CUST0093,41.65,2022-10-28 08:00:00
T15970,CUST0373,4.0,2022-10-28 09:00:00
T15971,CUST0394,5.62,2022-10-28 10:00:00
T15972,CUST0312,136.1,2022-10-28 11:00:00
